transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,payment_method,shipping_cost,tax_amount,order_status,return_flag
TXN_00000920,CUST_000100,PROD_00726,2024-05-16,1,55.01,54.44,0.13,Credit Card,2.75,3.83,Completed,False
TXN_00000921,CUST_000324,PROD_00366,2025-04-13,2,285.36,536.25,0.13,PayPal,0.0,39.72,Completed,False
TXN_00000922,CUST_001353,PROD_00512,2024-03-24,2,169.98,352.47,0.04,Debit Card,0.0,26.11,Shipped,False
TXN_00000923,CUST_000968,PROD_00234,2024-05-10,9,398.27,3600.2,0.07,Debit Card,0.0,266.68,Completed,False
TXN_00000924,CUST_000576,PROD_00380,2024-07-18,1,401.31,359.74,0.17,Credit Card,0.0,26.65,Completed,True
TXN_00000925,CUST_000970,PROD_00428,2025-05-18,8,464.34,3369.99,0.16,Credit Card,0.0,249.63,Pending,False
TXN_00000926,CUST_000009,PROD_00127,2023-10-20,6,220.28,1370.32,0.04,PayPal,0.0,101.51,Completed,False
TXN_00000927,CUST_001186,PROD_00050,2023-07-13,8,87.94,668.63,0.12,Credit Card,0.0,49.53,Completed,False
TXN_00000928,CUST_001095,PROD_00213,2024-06-28,2,220.52,466.8,0.02,Credit Card,0.0,34.58,Completed,False
TXN_00000929,CUST_001432,PROD_00227,2025-06-12,5,496.15,2330.91,0.13,Credit Card,0.0,172.66,Pending,False
TXN_00000930,CUST_001166,PROD_00494,2024-03-21,5,390.55,1792.63,0.15,Credit Card,0.0,132.79,Completed,False
TXN_00000931,CUST_000930,PROD_00145,2025-07-03,2,250.08,480.75,0.11,Credit Card,0.0,35.61,Completed,False
TXN_00000932,CUST_000055,PROD_00416,2025-03-31,6,319.51,1821.97,0.12,Credit Card,0.0,134.96,Completed,False
TXN_00000933,CUST_000266,PROD_00206,2024-12-19,1,79.67,70.33,0.24,Credit Card,4.94,4.84,Completed,False
TXN_00000934,CUST_000836,PROD_00865,2025-05-14,4,207.99,799.68,0.11,Debit Card,0.0,59.24,Completed,False
TXN_00000935,CUST_000057,PROD_00193,2024-07-31,4,379.21,1228.64,0.25,Debit Card,0.0,91.01,Shipped,False
TXN_00000936,CUST_001270,PROD_00047,2023-12-27,8,140.6,1020.42,0.16,Credit Card,0.0,75.59,Completed,False
TXN_00000937,CUST_000914,PROD_00895,2025-06-03,2,474.39,727.52,0.29,Bank Transfer,0.0,53.89,Completed,False
TXN_00000938,CUST_000105,PROD_00114,2023-08-10,3,312.31,779.15,0.23,Debit Card,0.0,57.71,Completed,False
TXN_00000939,CUST_000996,PROD_00685,2025-05-19,2,485.51,755.06,0.28,Credit Card,0.0,55.93,Shipped,False
TXN_00000940,CUST_000772,PROD_00343,2024-01-29,5,96.8,381.59,0.27,Debit Card,0.0,28.27,Completed,False
TXN_00000941,CUST_000065,PROD_00861,2025-01-31,7,280.93,1720.3,0.19,Credit Card,0.0,127.43,Shipped,False
TXN_00000942,CUST_000526,PROD_00144,2023-12-30,6,394.28,2350.54,0.08,PayPal,0.0,174.11,Completed,False
TXN_00000943,CUST_000559,PROD_00012,2024-06-30,3,410.89,1291.35,0.03,Debit Card,0.0,95.66,Pending,False
TXN_00000944,CUST_000720,PROD_00685,2025-04-18,5,70.39,300.28,0.21,Debit Card,0.0,22.24,Completed,False
TXN_00000945,CUST_001261,PROD_00947,2023-09-28,1,265.39,232.17,0.19,Debit Card,0.0,17.2,Shipped,False
TXN_00000946,CUST_000583,PROD_00375,2024-12-31,6,237.94,1464.76,0.05,Credit Card,0.0,108.5,Completed,False
TXN_00000947,CUST_001257,PROD_00746,2023-08-10,5,122.83,570.42,0.14,Credit Card,0.0,42.25,Pending,False
TXN_00000948,CUST_000296,PROD_00762,2024-11-10,4,106.16,339.37,0.26,PayPal,0.0,25.14,Completed,False
TXN_00000949,CUST_000663,PROD_00904,2024-07-06,2,102.34,214.42,0.03,PayPal,0.0,15.88,Cancelled,False
TXN_00000950,CUST_000784,PROD_00225,2024-04-08,2,341.74,649.58,0.12,Credit Card,0.0,48.12,Completed,False
TXN_00000951,CUST_000116,PROD_00903,2023-11-25,6,278.87,1391.45,0.23,Credit Card,0.0,103.07,Shipped,False
TXN_00000952,CUST_001200,PROD_00246,2024-12-28,3,89.54,249.49,0.14,Credit Card,0.0,18.48,Completed,False
TXN_00000953,CUST_000431,PROD_00600,2023-12-11,7,241.39,1806.66,0.01,Credit Card,0.0,133.83,Completed,False
TXN_00000954,CUST_000802,PROD_00570,2023-10-14,4,283.01,1002.53,0.18,Debit Card,0.0,74.26,Completed,False
TXN_00000955,CUST_001041,PROD_00506,2023-09-16,4,351.36,1350.91,0.11,Credit Card,0.0,100.07,Completed,False
TXN_00000956,CUST_001033,PROD_00361,2024-07-21,2,18.88,62.62,0.02,Credit Card,22.66,2.96,Completed,False
TXN_00000957,CUST_001159,PROD_00778,2025-02-04,1,45.49,66.84,0.11,Credit Card,23.11,3.24,Completed,False
TXN_00000958,CUST_000611,PROD_00139,2023-10-28,3,82.14,226.22,0.15,Credit Card,0.0,16.76,Completed,False
TXN_00000959,CUST_001404,PROD_00152,2024-01-11,2,485.16,775.48,0.26,Debit Card,0.0,57.44,Completed,False
TXN_00000960,CUST_000620,PROD_00853,2025-04-24,9,424.01,3915.31,0.05,Debit Card,0.0,290.02,Completed,False
TXN_00000961,CUST_000046,PROD_00783,2024-11-23,2,296.53,467.56,0.27,Credit Card,0.0,34.63,Completed,True
TXN_00000962,CUST_000878,PROD_00236,2024-05-29,8,450.66,3037.09,0.22,Debit Card,0.0,224.97,Completed,False
TXN_00000963,CUST_000594,PROD_00809,2024-03-21,9,490.61,4148.8,0.13,Credit Card,0.0,307.32,Shipped,False
TXN_00000964,CUST_001406,PROD_00356,2023-07-15,3,400.09,1205.55,0.07,Debit Card,0.0,89.3,Completed,False
TXN_00000965,CUST_000623,PROD_00755,2024-12-20,1,187.81,152.13,0.25,Credit Card,0.0,11.27,Pending,False
TXN_00000966,CUST_000640,PROD_00641,2024-12-11,9,279.96,1959.27,0.28,Credit Card,0.0,145.13,Cancelled,True
TXN_00000967,CUST_001324,PROD_00137,2024-01-31,7,297.37,2135.71,0.05,Credit Card,0.0,158.2,Completed,False
TXN_00000968,CUST_000409,PROD_00042,2024-07-30,6,148.64,915.03,0.05,Debit Card,0.0,67.78,Completed,False
TXN_00000969,CUST_001023,PROD_00354,2023-08-08,2,300.52,486.84,0.25,Credit Card,0.0,36.06,Pending,False
TXN_00000970,CUST_000224,PROD_00569,2023-10-09,3,83.45,189.26,0.3,PayPal,0.0,14.02,Cancelled,False
TXN_00000971,CUST_000661,PROD_00410,2024-04-23,7,81.8,531.83,0.14,Debit Card,0.0,39.39,Completed,False
TXN_00000972,CUST_000025,PROD_00504,2024-09-20,7,86.49,549.24,0.16,Credit Card,0.0,40.68,Completed,False
TXN_00000973,CUST_000075,PROD_00508,2024-12-06,4,382.43,1255.6,0.24,Debit Card,0.0,93.01,Pending,True
TXN_00000974,CUST_001162,PROD_00660,2025-04-29,3,194.4,617.26,0.02,Debit Card,0.0,45.72,Shipped,False
TXN_00000975,CUST_000117,PROD_00296,2023-11-22,7,442.92,2645.3,0.21,Credit Card,0.0,195.95,Completed,False
TXN_00000976,CUST_001340,PROD_00516,2023-10-15,7,218.77,1405.81,0.15,Credit Card,0.0,104.13,Completed,False
TXN_00000977,CUST_000006,PROD_00016,2025-05-21,5,252.26,994.41,0.27,PayPal,0.0,73.66,Completed,False
TXN_00000978,CUST_000631,PROD_00608,2024-10-28,3,223.3,643.91,0.11,Credit Card,0.0,47.7,Completed,False
TXN_00000979,CUST_001274,PROD_00536,2024-10-14,2,393.44,739.36,0.13,Credit Card,0.0,54.77,Cancelled,True
TXN_00000980,CUST_000770,PROD_00024,2024-12-26,2,22.05,60.27,0.24,Bank Transfer,24.07,2.68,Completed,False
TXN_00000981,CUST_000229,PROD_00737,2024-07-30,6,150.77,869.52,0.11,Debit Card,0.0,64.41,Cancelled,False
TXN_00000982,CUST_001307,PROD_00164,2024-03-24,3,413.99,1247.43,0.07,Credit Card,0.0,92.4,Completed,False
TXN_00000983,CUST_000083,PROD_00379,2025-04-22,3,407.33,989.81,0.25,PayPal,0.0,73.32,Completed,False
TXN_00000984,CUST_000608,PROD_00684,2023-09-26,9,51.63,386.42,0.23,Credit Card,0.0,28.62,Shipped,False
TXN_00000985,CUST_000503,PROD_00159,2024-11-07,4,208.6,774.99,0.14,PayPal,0.0,57.41,Completed,False
TXN_00000986,CUST_000295,PROD_00073,2025-06-12,4,45.93,190.48,0.04,PayPal,0.0,14.11,Cancelled,False
TXN_00000987,CUST_000058,PROD_00036,2024-11-10,6,443.11,2124.8,0.26,Debit Card,0.0,157.39,Completed,False
TXN_00000988,CUST_000160,PROD_00342,2024-11-26,4,251.5,1021.29,0.06,Debit Card,0.0,75.65,Completed,False
TXN_00000989,CUST_000904,PROD_00308,2025-06-23,2,129.35,257.04,0.08,PayPal,0.0,19.04,Shipped,False
TXN_00000990,CUST_000466,PROD_00742,2023-07-27,7,405.13,2235.83,0.27,Debit Card,0.0,165.62,Completed,False
TXN_00000991,CUST_000395,PROD_00791,2024-09-23,9,81.75,699.26,0.12,Credit Card,0.0,51.8,Cancelled,False
TXN_00000992,CUST_000776,PROD_00873,2025-04-30,3,77.15,217.47,0.13,PayPal,0.0,16.11,Completed,False
TXN_00000993,CUST_000990,PROD_00651,2024-02-01,1,238.72,193.36,0.25,Bank Transfer,0.0,14.32,Cancelled,False
TXN_00000994,CUST_001317,PROD_00535,2025-04-12,7,23.18,131.44,0.25,Debit Card,0.0,9.74,Pending,False
TXN_00000995,CUST_000107,PROD_00416,2024-07-25,7,188.98,1100.09,0.23,Debit Card,0.0,81.49,Shipped,False
TXN_00000996,CUST_000650,PROD_00999,2025-06-06,4,17.79,75.77,0.14,Bank Transfer,9.67,4.9,Pending,False
TXN_00000997,CUST_001232,PROD_00429,2024-07-14,9,452.68,3212.04,0.27,Bank Transfer,0.0,237.93,Completed,False
TXN_00000998,CUST_001016,PROD_00919,2023-11-19,1,205.8,182.26,0.18,Credit Card,0.0,13.5,Completed,False
TXN_00000999,CUST_001265,PROD_00154,2024-01-16,8,80.21,554.41,0.2,PayPal,0.0,41.07,Completed,False
TXN_00001000,CUST_000371,PROD_00096,2023-09-16,9,260.1,2073.1,0.18,Credit Card,0.0,153.56,Shipped,False
TXN_00001001,CUST_000236,PROD_00466,2024-05-22,1,100.52,107.47,0.01,Credit Card,0.0,7.96,Completed,False
TXN_00001002,CUST_000019,PROD_00388,2024-03-07,3,199.37,626.58,0.03,Credit Card,0.0,46.41,Pending,False
TXN_00001003,CUST_000324,PROD_00543,2023-07-17,1,333.96,324.61,0.1,Credit Card,0.0,24.05,Completed,False
TXN_00001004,CUST_001449,PROD_00613,2023-08-09,4,158.02,662.17,0.03,Credit Card,0.0,49.05,Completed,False
TXN_00001005,CUST_001138,PROD_00811,2024-06-09,1,337.22,258.58,0.29,Debit Card,0.0,19.15,Completed,False
TXN_00001006,CUST_001204,PROD_00736,2024-05-21,7,432.22,3071.53,0.06,Credit Card,0.0,227.52,Completed,False
TXN_00001007,CUST_000999,PROD_00868,2023-09-01,8,111.94,880.11,0.09,PayPal,0.0,65.19,Shipped,False
TXN_00001008,CUST_000561,PROD_00096,2024-04-06,7,201.5,1325.3,0.13,Bank Transfer,0.0,98.17,Completed,False
TXN_00001009,CUST_001396,PROD_00743,2025-04-17,6,446.51,2546.18,0.12,Bank Transfer,0.0,188.61,Cancelled,False
TXN_00001010,CUST_001313,PROD_00717,2024-03-23,9,327.83,3122.78,0.02,Debit Card,0.0,231.32,Completed,False
TXN_00001011,CUST_000163,PROD_00650,2024-10-05,7,230.81,1640.23,0.06,PayPal,0.0,121.5,Completed,False
TXN_00001012,CUST_000270,PROD_00591,2024-11-02,2,339.31,644.96,0.12,PayPal,0.0,47.77,Completed,False
TXN_00001013,CUST_000859,PROD_00722,2025-05-12,1,90.8,82.86,0.2,Credit Card,4.41,5.81,Completed,False
TXN_00001014,CUST_000904,PROD_00417,2025-06-19,6,205.91,1294.27,0.03,Debit Card,0.0,95.87,Completed,False
TXN_00001015,CUST_001193,PROD_00439,2023-12-26,8,228.0,1575.94,0.2,PayPal,0.0,116.74,Completed,True
TXN_00001016,CUST_000059,PROD_00444,2024-04-08,6,429.81,2172.43,0.22,Debit Card,0.0,160.92,Shipped,False
TXN_00001017,CUST_000506,PROD_00764,2023-12-08,4,94.0,288.32,0.29,Debit Card,0.0,21.36,Shipped,False
TXN_00001018,CUST_000877,PROD_00627,2024-07-10,8,361.27,2216.17,0.29,Credit Card,0.0,164.16,Shipped,False
TXN_00001019,CUST_001363,PROD_00347,2023-11-23,9,446.11,3338.86,0.23,Debit Card,0.0,247.32,Completed,False
TXN_00001020,CUST_000523,PROD_00138,2025-01-23,4,380.4,1413.27,0.14,Credit Card,0.0,104.69,Completed,False
TXN_00001021,CUST_001080,PROD_00667,2023-09-08,3,420.55,1144.57,0.16,Credit Card,0.0,84.78,Completed,False
TXN_00001022,CUST_000705,PROD_00765,2025-02-14,6,285.67,1795.61,0.03,Credit Card,0.0,133.01,Completed,False
TXN_00001023,CUST_001405,PROD_00358,2024-03-29,6,66.26,416.48,0.03,Debit Card,0.0,30.85,Completed,True
TXN_00001024,CUST_000515,PROD_00520,2025-02-11,3,420.08,1007.19,0.26,Credit Card,0.0,74.61,Completed,False
TXN_00001025,CUST_000329,PROD_00068,2025-07-03,1,378.56,290.28,0.29,PayPal,0.0,21.5,Shipped,False
TXN_00001026,CUST_000983,PROD_00409,2025-03-02,4,206.89,858.02,0.04,Credit Card,0.0,63.56,Completed,False
TXN_00001027,CUST_000316,PROD_00886,2025-03-23,2,402.94,783.31,0.1,Credit Card,0.0,58.02,Completed,False
TXN_00001028,CUST_000530,PROD_00715,2023-08-12,7,123.2,847.56,0.09,Bank Transfer,0.0,62.78,Completed,False
TXN_00001029,CUST_000125,PROD_00119,2023-11-01,2,312.76,472.89,0.3,PayPal,0.0,35.03,Completed,False
TXN_00001030,CUST_000053,PROD_00978,2023-11-11,7,34.62,217.23,0.17,Credit Card,0.0,16.09,Completed,False
TXN_00001031,CUST_000737,PROD_00052,2024-03-04,5,350.85,1496.73,0.21,PayPal,0.0,110.87,Completed,True
TXN_00001032,CUST_001405,PROD_00663,2023-08-14,7,316.87,2155.98,0.1,Credit Card,0.0,159.7,Completed,False
TXN_00001033,CUST_000945,PROD_00883,2024-09-02,9,249.64,1795.61,0.26,Debit Card,0.0,133.01,Pending,False
TXN_00001034,CUST_000875,PROD_00708,2024-08-03,6,373.46,1742.42,0.28,Debit Card,0.0,129.07,Completed,True
TXN_00001035,CUST_000236,PROD_00424,2024-06-15,8,397.1,3019.23,0.12,Debit Card,0.0,223.65,Completed,False
TXN_00001036,CUST_000440,PROD_00155,2023-12-12,3,353.61,847.81,0.26,Debit Card,0.0,62.8,Completed,True
TXN_00001037,CUST_001337,PROD_00235,2023-11-21,9,164.88,1378.26,0.14,Credit Card,0.0,102.09,Completed,False
TXN_00001038,CUST_000715,PROD_00469,2023-09-09,7,247.21,1812.84,0.03,Credit Card,0.0,134.28,Pending,False
TXN_00001039,CUST_000851,PROD_00474,2023-09-28,6,162.3,757.23,0.28,PayPal,0.0,56.09,Completed,False
TXN_00001040,CUST_000155,PROD_00509,2025-01-06,8,20.73,162.98,0.09,Bank Transfer,0.0,12.07,Shipped,False
TXN_00001041,CUST_001250,PROD_00993,2024-06-13,1,213.57,221.43,0.04,Credit Card,0.0,16.4,Pending,False
TXN_00001042,CUST_000392,PROD_00256,2024-06-28,1,465.02,376.66,0.25,Credit Card,0.0,27.9,Completed,False
TXN_00001043,CUST_000959,PROD_00593,2024-02-06,7,494.92,3030.7,0.19,Debit Card,0.0,224.5,Shipped,False
TXN_00001044,CUST_000542,PROD_00836,2024-10-24,1,428.32,393.2,0.15,Debit Card,0.0,29.13,Completed,False
TXN_00001045,CUST_000405,PROD_00402,2023-12-13,6,145.64,792.75,0.16,Credit Card,0.0,58.72,Completed,False
TXN_00001046,CUST_000685,PROD_00454,2023-12-13,9,477.73,4179.18,0.1,PayPal,0.0,309.57,Shipped,False
TXN_00001047,CUST_001040,PROD_00928,2025-03-18,3,338.33,865.99,0.21,PayPal,0.0,64.15,Completed,False
TXN_00001048,CUST_000040,PROD_00607,2024-10-21,4,55.35,217.59,0.09,Credit Card,0.0,16.12,Completed,False
TXN_00001049,CUST_000720,PROD_00207,2024-11-24,7,169.62,1000.22,0.22,PayPal,0.0,74.09,Completed,True
TXN_00001050,CUST_000946,PROD_00258,2024-01-31,1,146.08,140.41,0.11,PayPal,0.0,10.4,Completed,False
TXN_00001051,CUST_000837,PROD_00985,2024-11-01,6,29.95,168.85,0.13,PayPal,0.0,12.51,Completed,False
TXN_00001052,CUST_000615,PROD_00227,2023-09-19,7,324.44,1839.57,0.25,PayPal,0.0,136.26,Completed,False
TXN_00001053,CUST_000960,PROD_00668,2025-04-08,6,419.06,2253.87,0.17,PayPal,0.0,166.95,Completed,False
TXN_00001054,CUST_000522,PROD_00765,2024-01-14,3,257.6,625.97,0.25,PayPal,0.0,46.37,Pending,False
TXN_00001055,CUST_000339,PROD_00505,2025-06-03,3,112.25,258.22,0.29,Credit Card,0.0,19.13,Completed,False
TXN_00001056,CUST_000525,PROD_00330,2024-06-21,4,413.4,1714.46,0.04,PayPal,0.0,127.0,Completed,False
TXN_00001057,CUST_000315,PROD_00194,2025-04-28,2,120.7,245.07,0.06,Debit Card,0.0,18.15,Completed,False
TXN_00001058,CUST_000111,PROD_00509,2025-06-22,1,145.58,141.5,0.1,Credit Card,0.0,10.48,Completed,False
TXN_00001059,CUST_001206,PROD_00517,2024-02-05,3,49.91,156.86,0.03,Debit Card,0.0,11.62,Completed,False
TXN_00001060,CUST_000767,PROD_00686,2024-11-16,9,444.81,3156.19,0.27,PayPal,0.0,233.79,Completed,False
TXN_00001061,CUST_001282,PROD_00194,2025-02-16,6,248.52,1175.6,0.27,Credit Card,0.0,87.08,Completed,False
TXN_00001062,CUST_001382,PROD_00080,2024-02-20,3,129.79,344.82,0.18,Debit Card,0.0,25.54,Cancelled,False
TXN_00001063,CUST_001436,PROD_00361,2025-01-01,9,430.3,3387.84,0.19,Debit Card,0.0,250.95,Shipped,False
TXN_00001064,CUST_000306,PROD_00677,2024-02-10,2,35.89,90.78,0.03,Credit Card,15.58,5.57,Shipped,False
TXN_00001065,CUST_000451,PROD_00663,2024-06-17,7,303.2,2017.13,0.12,Credit Card,0.0,149.42,Shipped,False
TXN_00001066,CUST_000159,PROD_00790,2024-04-12,5,369.38,1974.7,0.01,Debit Card,0.0,146.27,Completed,False
TXN_00001067,CUST_000084,PROD_00190,2023-09-19,2,209.44,380.01,0.16,Debit Card,0.0,28.15,Pending,False
TXN_00001068,CUST_000019,PROD_00497,2024-10-10,9,263.64,2126.94,0.17,PayPal,0.0,157.55,Completed,False
TXN_00001069,CUST_000131,PROD_00258,2024-06-07,1,417.6,320.22,0.29,Debit Card,0.0,23.72,Cancelled,False
TXN_00001070,CUST_000051,PROD_00969,2023-08-14,4,234.12,890.03,0.12,Credit Card,0.0,65.93,Completed,False
TXN_00001071,CUST_000455,PROD_00806,2023-07-23,8,342.59,2693.58,0.09,PayPal,0.0,199.52,Completed,True
TXN_00001072,CUST_000626,PROD_00765,2024-11-03,8,53.01,398.47,0.13,PayPal,0.0,29.52,Completed,True
TXN_00001073,CUST_000644,PROD_00058,2024-10-31,8,240.02,2073.77,0.0,Bank Transfer,0.0,153.61,Completed,False
TXN_00001074,CUST_000244,PROD_00631,2024-07-05,9,192.41,1851.52,0.01,Credit Card,0.0,137.15,Completed,False
TXN_00001075,CUST_000096,PROD_00951,2025-02-19,9,290.78,2430.69,0.14,PayPal,0.0,180.05,Completed,False
TXN_00001076,CUST_001468,PROD_00980,2023-10-12,1,77.97,101.65,0.08,Credit Card,24.18,5.74,Pending,False
TXN_00001077,CUST_000152,PROD_00289,2024-10-04,6,291.32,1604.59,0.15,Credit Card,0.0,118.86,Completed,False
TXN_00001078,CUST_000261,PROD_00870,2023-10-25,9,80.82,762.0,0.03,Credit Card,0.0,56.44,Completed,False
TXN_00001079,CUST_001256,PROD_00282,2025-05-15,8,273.36,2078.41,0.12,Debit Card,0.0,153.96,Completed,False
TXN_00001080,CUST_000746,PROD_00335,2023-08-16,8,490.77,3561.81,0.16,Credit Card,0.0,263.84,Completed,False
TXN_00001081,CUST_001455,PROD_00303,2023-09-21,8,362.44,2880.96,0.08,Debit Card,0.0,213.4,Completed,True
TXN_00001082,CUST_001446,PROD_00778,2025-04-17,3,153.85,458.6,0.08,Credit Card,0.0,33.97,Shipped,False
TXN_00001083,CUST_000678,PROD_00205,2024-07-22,6,34.36,178.12,0.2,Debit Card,0.0,13.19,Completed,False
TXN_00001084,CUST_001293,PROD_00239,2024-04-24,1,445.42,360.8,0.25,PayPal,0.0,26.73,Completed,False
TXN_00001085,CUST_001397,PROD_00213,2025-05-26,3,438.72,1421.45,0.0,Debit Card,0.0,105.29,Shipped,False
TXN_00001086,CUST_001018,PROD_00173,2024-08-14,3,257.63,709.52,0.15,Debit Card,0.0,52.56,Completed,False
TXN_00001087,CUST_000729,PROD_00700,2024-12-28,4,71.27,277.1,0.1,Credit Card,0.0,20.53,Completed,False
TXN_00001088,CUST_000996,PROD_00847,2024-10-10,6,82.28,479.85,0.1,Credit Card,0.0,35.54,Completed,False
TXN_00001089,CUST_001062,PROD_00894,2024-02-22,4,30.46,125.01,0.05,Bank Transfer,0.0,9.26,Completed,False
TXN_00001090,CUST_001298,PROD_00460,2024-01-02,9,290.53,2739.24,0.03,Bank Transfer,0.0,202.91,Shipped,False
TXN_00001091,CUST_000500,PROD_00691,2024-01-06,4,269.21,895.5,0.23,Credit Card,0.0,66.33,Completed,False
TXN_00001092,CUST_000741,PROD_00594,2025-06-07,6,35.98,165.53,0.29,Credit Card,0.0,12.26,Completed,False
TXN_00001093,CUST_001410,PROD_00859,2023-10-28,6,324.63,1788.06,0.15,PayPal,0.0,132.45,Shipped,False
TXN_00001094,CUST_000476,PROD_00448,2025-04-07,8,189.46,1342.29,0.18,Credit Card,0.0,99.43,Completed,False
TXN_00001095,CUST_000886,PROD_00174,2024-03-18,3,153.33,486.85,0.02,Debit Card,0.0,36.06,Completed,False
TXN_00001096,CUST_001500,PROD_00069,2025-03-15,9,156.3,1428.08,0.06,PayPal,0.0,105.78,Completed,False
TXN_00001097,CUST_001362,PROD_00052,2023-08-31,7,78.02,536.75,0.09,Credit Card,0.0,39.76,Completed,False
TXN_00001098,CUST_001260,PROD_00434,2024-07-03,6,285.86,1685.66,0.09,Debit Card,0.0,124.86,Completed,False
TXN_00001099,CUST_000798,PROD_00173,2025-04-02,3,42.93,133.53,0.04,Credit Card,0.0,9.89,Completed,False
TXN_00001100,CUST_001311,PROD_00656,2024-12-17,8,168.0,1451.52,0.0,Credit Card,0.0,107.52,Cancelled,False
TXN_00001101,CUST_000825,PROD_00157,2023-10-14,3,372.56,1182.96,0.02,Credit Card,0.0,87.63,Completed,False
TXN_00001102,CUST_000646,PROD_00119,2025-02-23,2,479.45,890.62,0.14,PayPal,0.0,65.97,Completed,False
TXN_00001103,CUST_000447,PROD_00067,2024-07-06,5,261.93,1103.25,0.22,Credit Card,0.0,81.72,Completed,False
TXN_00001104,CUST_000324,PROD_00307,2024-11-05,6,430.05,2090.04,0.25,PayPal,0.0,154.82,Completed,False
TXN_00001105,CUST_000161,PROD_00866,2025-05-29,8,280.28,2300.54,0.05,PayPal,0.0,170.41,Completed,False
TXN_00001106,CUST_001163,PROD_00607,2024-04-27,8,239.73,1574.16,0.24,Credit Card,0.0,116.6,Completed,False
TXN_00001107,CUST_001145,PROD_00392,2024-10-08,8,375.04,2883.9,0.11,Credit Card,0.0,213.62,Shipped,False
TXN_00001108,CUST_000934,PROD_00566,2025-07-04,6,164.01,913.99,0.14,PayPal,0.0,67.7,Shipped,False
TXN_00001109,CUST_000476,PROD_00452,2024-05-03,6,295.7,1571.23,0.18,PayPal,0.0,116.39,Completed,False
TXN_00001110,CUST_000742,PROD_00950,2023-09-05,4,498.35,1765.36,0.18,Debit Card,0.0,130.77,Completed,False
TXN_00001111,CUST_000651,PROD_00331,2024-06-02,6,111.11,684.0,0.05,Credit Card,0.0,50.67,Shipped,False
TXN_00001112,CUST_000164,PROD_00776,2024-04-08,1,225.47,175.33,0.28,Credit Card,0.0,12.99,Completed,False
TXN_00001113,CUST_001065,PROD_00543,2023-07-21,9,202.01,1806.45,0.08,Debit Card,0.0,133.81,Completed,False
TXN_00001114,CUST_001155,PROD_00188,2023-11-08,4,231.48,739.99,0.26,Credit Card,0.0,54.81,Shipped,False
TXN_00001115,CUST_000582,PROD_00395,2023-10-12,8,10.01,98.64,0.07,Debit Card,18.21,5.96,Completed,False
TXN_00001116,CUST_000262,PROD_00583,2024-01-06,4,411.19,1296.72,0.27,Credit Card,0.0,96.05,Completed,False
TXN_00001117,CUST_000488,PROD_00194,2023-12-15,6,148.24,922.17,0.04,Bank Transfer,0.0,68.31,Shipped,False
TXN_00001118,CUST_001204,PROD_00727,2024-01-16,5,408.06,2071.31,0.06,Debit Card,0.0,153.43,Shipped,False
TXN_00001119,CUST_001211,PROD_00300,2025-06-28,5,15.57,86.28,0.24,Credit Card,22.38,4.73,Completed,False
TXN_00001120,CUST_000358,PROD_00318,2025-04-24,5,356.51,1617.13,0.16,Credit Card,0.0,119.79,Pending,True
TXN_00001121,CUST_000774,PROD_00147,2024-08-06,3,158.11,409.82,0.2,Credit Card,0.0,30.36,Completed,False
TXN_00001122,CUST_001179,PROD_00619,2024-12-22,9,478.14,4647.52,0.0,Debit Card,0.0,344.26,Shipped,False
TXN_00001123,CUST_000562,PROD_00058,2024-01-05,6,366.86,1687.85,0.29,Debit Card,0.0,125.03,Cancelled,True
TXN_00001124,CUST_000086,PROD_00764,2023-08-01,8,214.26,1332.87,0.28,Credit Card,0.0,98.73,Completed,False
TXN_00001125,CUST_000755,PROD_00036,2023-08-12,7,140.16,985.44,0.07,Credit Card,0.0,73.0,Completed,False
TXN_00001126,CUST_001086,PROD_00444,2023-09-03,5,322.37,1514.49,0.13,Credit Card,0.0,112.18,Completed,False
TXN_00001127,CUST_000253,PROD_00616,2024-03-21,3,122.28,328.84,0.17,Debit Card,0.0,24.36,Completed,False
TXN_00001128,CUST_000741,PROD_00409,2024-05-03,4,53.34,195.87,0.15,Debit Card,0.0,14.51,Completed,False
TXN_00001129,CUST_000753,PROD_00330,2023-08-10,9,304.43,2929.47,0.01,Debit Card,0.0,217.0,Completed,False
TXN_00001130,CUST_000021,PROD_00806,2025-05-09,6,277.55,1420.84,0.21,Bank Transfer,0.0,105.25,Pending,False
TXN_00001131,CUST_000757,PROD_00382,2023-10-27,1,234.25,215.04,0.15,Debit Card,0.0,15.93,Completed,False
